매입사,고객ID,카드유형,거래일,거래시간,승인금액,할부,인원
국민카드,C-07652,일반,2013-12-08,18:48:46,"66,500",0,5
비씨카드,C-37485,체크,2013-12-08,18:51:55,"29,800",0,2
외환카드,C-04660,일반,2013-12-08,18:54:59,"74,500",0,5
비씨카드,C-28014,체크,2013-12-08,18:56:50,"29,800",0,2
비씨카드,C-37411,체크,2013-12-08,18:58:13,"29,800",0,2
외환카드,C-19724,일반,2013-12-08,19:03:18,"130,100",0,9
현대카드,C-25031,일반,2013-12-08,19:07:13,"29,800",0,2
농협카드,C-34158,일반,2013-12-08,19:09:25,"59,600",0,4
비씨카드,C-11881,일반,2013-12-08,19:13:40,"29,800",0,2
신한카드,C-09752,일반,2013-12-08,19:13:49,"29,800",0,2
국민카드,C-10800,일반,2013-12-08,19:18:21,"44,700",0,3
삼성카드,C-02537,일반,2013-12-08,19:21:48,"29,800",0,2
롯데카드,C-31317,일반,2013-12-08,19:22:36,"55,600",0,4
농협카드,C-39968,체크,2013-12-08,19:22:51,"29,800",0,2
신한카드,C-08089,체크,2013-12-08,19:26:23,"29,800",0,2
국민카드,C-22323,일반,2013-12-08,19:35:11,"44,700",0,3
비씨카드,C-36042,일반,2013-12-08,19:41:06,"59,600",0,4
신한카드,C-00525,일반,2013-12-08,19:44:57,"44,700",0,3
비씨카드,C-36156,일반,2013-12-08,19:50:07,"35,700",0,3
비씨카드,C-30059,체크,2013-12-08,19:58:10,"29,800",0,2
비씨카드,C-30813,체크,2013-12-08,20:05:35,"29,800",0,2
국민카드,C-22584,일반,2013-12-08,20:06:23,"74,500",0,5
국민카드,C-16150,체크,2013-12-08,20:07:26,"29,800",0,2
국민카드,C-16110,체크,2013-12-08,20:09:31,"29,800",0,2
비씨카드,C-22182,체크,2013-12-08,20:10:25,"29,800",0,2
외환카드,C-38917,체크,2013-12-08,20:14:53,"29,800",0,2
현대카드,C-25003,일반,2013-12-08,20:15:12,"29,800",0,2
삼성카드,C-20245,일반,2013-12-08,20:26:33,"29,800",0,2
비씨카드,C-28065,체크,2013-12-08,20:28:48,"14,900",0,1
신한카드,C-09534,일반,2013-12-08,20:44:54,"29,800",0,2
현대카드,C-42672,일반,2013-12-08,20:46:32,"29,800",0,2
비씨카드,C-21521,일반,2013-12-08,20:50:05,"29,800",0,2
비씨카드,C-06640,체크,2013-12-08,20:53:41,"29,800",0,2
국민카드,C-13329,체크,2013-12-08,20:58:02,"29,800",0,2
비씨카드,C-21793,일반,2013-12-08,20:58:31,"29,800",0,2
농협카드,C-27339,체크,2013-12-08,21:02:16,"59,600",0,4
비씨카드,C-25948,체크,2013-12-08,21:13:43,"29,800",0,2
국민카드,C-41260,일반,2013-12-08,21:18:57,"29,800",0,2
국민카드,C-16157,체크,2013-12-08,21:23:53,"9,800",0,1
외환카드,C-23068,일반,2013-12-08,21:28:58,"59,600",0,4
비씨카드,C-30986,체크,2013-12-08,21:31:58,"51,600",0,4
농협카드,C-23269,일반,2013-12-09,12:09:11,"47,600",0,4
외환카드,C-20977,체크,2013-12-09,12:21:42,"23,800",0,2
현대카드,C-43428,일반,2013-12-09,12:32:33,"23,800",0,2
신한카드,C-09027,일반,2013-12-09,13:01:58,"23,800",0,2
국민카드,C-42361,일반,2013-12-09,13:06:14,"23,800",0,2
비씨카드,C-40636,체크,2013-12-09,13:31:49,"23,800",0,2
외환카드,C-01701,일반,2013-12-09,13:37:03,"35,700",0,3
비씨카드,C-31133,일반,2013-12-09,13:41:04,"23,800",0,2
삼성카드,C-02371,일반,2013-12-09,13:48:57,"95,200",0,7
농협카드,C-23312,일반,2013-12-09,14:02:33,"59,500",0,4
비씨카드,C-21174,일반,2013-12-09,14:03:04,"47,600",0,4
국민카드,C-42010,일반,2013-12-09,14:05:51,"23,800",0,2
신한카드,C-07885,체크,2013-12-09,14:10:50,"35,700",0,3
국민카드,C-11220,일반,2013-12-09,14:12:06,"23,800",0,2
국민카드,C-11320,일반,2013-12-09,14:24:17,"23,800",0,2
농협카드,C-40073,체크,2013-12-09,14:30:53,"47,600",0,4
신한카드,C-01194,일반,2013-12-09,14:35:43,"29,700",0,2
농협카드,C-40315,체크,2013-12-09,14:46:33,"23,800",0,2
국민카드,C-07655,일반,2013-12-09,14:50:19,"35,700",0,3
신한카드,C-00997,일반,2013-12-09,14:55:57,"23,800",0,2
삼성카드,C-32197,일반,2013-12-09,14:57:21,"23,800",0,2
롯데카드,C-13183,일반,2013-12-09,14:57:57,"11,900",0,1
비씨카드,C-04026,일반,2013-12-09,15:11:31,"35,700",0,3
비씨카드,C-14868,일반,2013-12-09,15:17:20,"23,800",0,2
비씨카드,C-04026,일반,2013-12-09,15:28:30,"35,700",0,3
국민카드,C-16188,체크,2013-12-09,15:37:15,"23,800",0,2
농협카드,C-40440,체크,2013-12-09,16:14:43,"23,800",0,2
비씨카드,C-05701,체크,2013-12-09,16:37:55,"11,900",0,1
국민카드,C-13678,체크,2013-12-09,16:38:11,"11,900",0,1
국민카드,C-16134,체크,2013-12-09,16:55:08,"11,900",0,1
국민카드,C-36462,체크,2013-12-09,16:55:21,"11,900",0,1
신한카드,C-00138,일반,2013-12-09,16:55:32,"11,900",0,1
비씨카드,C-31214,체크,2013-12-09,16:55:44,"11,900",0,1
비씨카드,C-06014,체크,2013-12-09,16:56:16,"29,800",0,2
신한카드,C-11856,일반,2013-12-09,17:09:54,"23,800",0,2
국민카드,C-15918,체크,2013-12-09,17:25:29,"29,600",0,2
외환카드,C-38784,체크,2013-12-09,17:45:48,"29,800",0,2
비씨카드,C-29562,체크,2013-12-09,18:12:21,"29,800",0,2
삼성카드,C-33783,일반,2013-12-09,18:35:07,"29,800",0,2
신한카드,C-09858,일반,2013-12-09,19:03:05,"44,700",0,3
비씨카드,C-29704,체크,2013-12-09,19:27:42,"59,600",0,4
현대카드,C-06894,일반,2013-12-09,19:53:26,"29,800",0,2
비씨카드,C-37689,체크,2013-12-09,19:53:46,"29,800",0,2
신한카드,C-26537,체크,2013-12-09,20:29:12,"29,800",0,2
국민카드,C-16053,체크,2013-12-09,20:45:58,"23,800",0,2
신한카드,C-00865,일반,2013-12-09,20:46:39,"29,800",0,2
국민카드,C-16053,체크,2013-12-09,20:46:52,"6,000",0,1
신한카드,C-17128,체크,2013-12-09,20:47:09,"29,800",0,2
국민카드,C-13407,체크,2013-12-09,20:47:27,"29,800",0,2
국민카드,C-07564,일반,2013-12-09,20:57:59,"38,600",0,3
외환카드,C-10290,체크,2013-12-09,21:26:16,"29,800",0,2
신한카드,C-28563,일반,2013-12-09,21:29:59,"29,800",0,2
국민카드,C-13481,체크,2013-12-09,21:42:40,"29,800",0,2
신한카드,C-08224,체크,2013-12-10,12:27:05,"35,700",0,3
비씨카드,C-27891,체크,2013-12-10,12:48:06,"11,900",0,1
신한카드,C-08681,일반,2013-12-10,12:48:16,"11,900",0,1
비씨카드,C-27821,체크,2013-12-10,12:51:58,"23,800",0,2
신한카드,C-17837,체크,2013-12-10,12:53:38,"23,800",0,2
현대카드,C-05145,일반,2013-12-10,13:08:34,"23,800",0,2
현대카드,C-43403,일반,2013-12-10,13:19:37,"35,700",0,3
국민카드,C-36475,체크,2013-12-10,13:20:36,"23,800",0,2
신한카드,C-09159,일반,2013-12-10,13:21:10,"23,800",0,2
비씨카드,C-29063,체크,2013-12-10,13:21:32,"23,800",0,2
삼성카드,C-02764,일반,2013-12-10,13:27:14,"23,800",0,2
신한카드,C-00512,일반,2013-12-10,13:29:13,"11,900",0,1
신한카드,C-00338,일반,2013-12-10,13:29:23,"11,900",0,1
외환카드,C-20723,체크,2013-12-10,13:29:39,"23,800",0,2
외환카드,C-24480,일반,2013-12-10,13:32:19,"23,800",0,2
비씨카드,C-04071,일반,2013-12-10,13:36:32,"166,600",0,12
신한카드,C-01098,일반,2013-12-10,13:40:50,"35,700",0,3
비씨카드,C-36388,일반,2013-12-10,13:41:12,"59,500",0,4
신한카드,C-00995,일반,2013-12-10,13:48:05,"23,800",0,2
신한카드,C-08009,체크,2013-12-10,13:50:21,"23,800",0,2
비씨카드,C-05004,일반,2013-12-10,13:58:49,"23,800",0,2
신한카드,C-27079,체크,2013-12-10,14:09:03,"23,800",0,2
신한카드,C-09349,일반,2013-12-10,14:17:05,"23,800",0,2
농협카드,C-39558,체크,2013-12-10,14:21:23,"23,800",0,2
신한카드,C-00986,일반,2013-12-10,14:23:56,"35,700",0,3
외환카드,C-19945,일반,2013-12-10,14:29:33,"23,800",0,2
신한카드,C-26777,체크,2013-12-10,14:37:04,"23,800",0,2
비씨카드,C-36130,일반,2013-12-10,14:39:22,"23,800",0,2
국민카드,C-16088,체크,2013-12-10,14:43:16,"23,800",0,2
비씨카드,C-37800,체크,2013-12-10,14:43:32,"11,900",0,1
현대카드,C-43447,일반,2013-12-10,14:50:42,"35,700",0,3
농협카드,C-39561,체크,2013-12-10,15:09:46,"23,800",0,2
비씨카드,C-37482,체크,2013-12-10,17:01:58,"14,900",0,1
비씨카드,C-38594,체크,2013-12-10,17:08:30,"14,900",0,1
삼성카드,C-32366,일반,2013-12-10,17:22:01,"29,800",0,2
외환카드,C-19204,체크,2013-12-10,17:44:34,"14,900",0,1
외환카드,C-19032,체크,2013-12-10,17:44:46,"14,900",0,1
현대카드,C-43502,일반,2013-12-10,18:10:55,"29,800",0,2
국민카드,C-42047,일반,2013-12-10,18:25:46,"29,800",0,2
비씨카드,C-36737,체크,2013-12-10,18:43:30,"29,800",0,2
신한카드,C-26254,체크,2013-12-10,18:58:58,"29,800",0,2
신한카드,C-23967,일반,2013-12-10,19:33:39,"29,800",0,2
국민카드,C-01531,일반,2013-12-10,19:35:34,"29,800",0,2
외환카드,C-24424,일반,2013-12-10,19:41:31,"29,700",0,2
현대카드,C-07095,일반,2013-12-10,19:54:39,"59,600",0,4
국민카드,C-10769,체크,2013-12-10,19:59:14,"29,800",0,2
현대카드,C-23838,일반,2013-12-10,20:14:16,"35,700",0,3
비씨카드,C-28023,체크,2013-12-10,20:21:57,"29,800",0,2
신한카드,C-26690,체크,2013-12-10,20:29:01,"44,700",0,3
롯데카드,C-13063,일반,2013-12-10,20:35:45,"134,100",0,9
국민카드,C-42226,일반,2013-12-10,20:40:27,"23,800",0,2
비씨카드,C-25937,체크,2013-12-10,20:42:53,"29,800",0,2
현대카드,C-03378,일반,2013-12-10,20:43:12,"41,800",0,3
삼성카드,C-02829,일반,2013-12-10,20:46:05,"74,500",0,5
비씨카드,C-15008,체크,2013-12-10,20:53:28,"14,900",0,1
롯데카드,C-13108,일반,2013-12-10,20:53:46,"22,900",0,2
비씨카드,C-35475,일반,2013-12-10,20:56:42,"44,700",0,3
비씨카드,C-28245,체크,2013-12-10,20:57:32,"29,800",0,2
롯데카드,C-31657,일반,2013-12-10,21:07:10,"47,600",0,4
신한카드,C-09722,일반,2013-12-10,21:11:38,"44,700",0,3
삼성카드,C-18167,일반,2013-12-10,21:14:21,"29,800",0,2
롯데카드,C-13074,일반,2013-12-10,21:16:23,"59,600",0,4
농협카드,C-39748,체크,2013-12-10,21:22:57,"126,300",0,9
신한카드,C-34390,체크,2013-12-10,21:26:11,"14,900",0,1
국민카드,C-13329,체크,2013-12-10,21:26:20,"29,800",0,2
비씨카드,C-15290,일반,2013-12-10,21:26:38,"38,700",0,3
현대카드,C-43157,일반,2013-12-10,21:26:53,"29,800",0,2
국민카드,C-36475,체크,2013-12-10,21:33:16,"29,800",0,2
외환카드,C-24473,일반,2013-12-10,21:39:25,"14,900",0,1
농협카드,C-39798,체크,2013-12-10,21:39:41,"14,900",0,1
국민카드,C-15962,체크,2013-12-10,21:39:59,"14,900",0,1
신한카드,C-09855,일반,2013-12-11,12:43:49,"35,700",0,3
비씨카드,C-15119,일반,2013-12-11,12:44:48,"23,800",0,2
삼성카드,C-32040,일반,2013-12-11,12:47:32,"23,800",0,2
신한카드,C-01236,일반,2013-12-11,12:50:18,"23,800",0,2
신한카드,C-00398,일반,2013-12-11,12:55:03,"23,800",0,2
현대카드,C-01557,일반,2013-12-11,13:03:24,"23,800",0,2
신한카드,C-00983,일반,2013-12-11,13:04:44,"23,800",0,2
신한카드,C-00296,일반,2013-12-11,13:07:41,"35,700",0,3
삼성카드,C-02344,일반,2013-12-11,13:10:58,"23,800",0,2
농협카드,C-24360,체크,2013-12-11,13:14:14,"23,800",0,2
비씨카드,C-36148,일반,2013-12-11,13:17:46,"35,700",0,3
국민카드,C-16126,체크,2013-12-11,13:23:04,"23,800",0,2
신한카드,C-35654,체크,2013-12-11,13:33:51,"47,600",0,4
비씨카드,C-40814,체크,2013-12-11,13:40:59,"11,900",0,1
국민카드,C-16063,체크,2013-12-11,13:41:08,"11,900",0,1
외환카드,C-04703,일반,2013-12-11,13:45:00,"23,800",0,2
현대카드,C-42677,일반,2013-12-11,13:48:22,"23,800",0,2
신한카드,C-26652,체크,2013-12-11,13:51:35,"23,800",0,2
국민카드,C-36463,체크,2013-12-11,13:51:48,"35,700",0,3
신한카드,C-09420,일반,2013-12-11,13:55:41,"23,800",0,2
롯데카드,C-18815,일반,2013-12-11,13:59:51,"23,800",0,2
비씨카드,C-21420,체크,2013-12-11,14:04:34,"23,800",0,2
외환카드,C-20896,체크,2013-12-11,14:05:18,"23,800",0,2
비씨카드,C-21809,일반,2013-12-11,14:12:14,"23,800",0,2
비씨카드,C-29255,체크,2013-12-11,14:13:04,"95,200",0,7
외환카드,C-24570,일반,2013-12-11,14:15:19,"23,800",0,2
삼성카드,C-32841,일반,2013-12-11,14:28:27,"23,800",0,2
국민카드,C-15843,체크,2013-12-11,14:35:30,"47,600",0,4
국민카드,C-11306,일반,2013-12-11,14:43:39,"11,900",0,1
신한카드,C-26375,체크,2013-12-11,14:46:19,"23,800",0,2
현대카드,C-03302,일반,2013-12-11,14:48:15,"23,800",0,2
국민카드,C-15969,체크,2013-12-11,14:49:06,"23,800",0,2
국민카드,C-36410,체크,2013-12-11,14:51:17,"23,800",0,2
롯데카드,C-01769,일반,2013-12-11,15:00:16,"23,800",0,2
삼성카드,C-02843,일반,2013-12-11,15:20:04,"23,800",0,2
현대카드,C-42740,일반,2013-12-11,15:23:13,"23,800",0,2
삼성카드,C-20212,일반,2013-12-11,15:27:13,"23,800",0,2
비씨카드,C-28324,체크,2013-12-11,15:28:14,"23,800",0,2
신한카드,C-23636,일반,2013-12-11,15:51:40,"35,700",0,3
비씨카드,C-38160,체크,2013-12-11,16:03:10,"23,800",0,2
신한카드,C-33710,일반,2013-12-11,16:11:46,"59,500",0,4
현대카드,C-23898,일반,2013-12-11,16:24:48,"23,800",0,2
국민카드,C-13525,체크,2013-12-11,16:41:26,"29,800",0,2
외환카드,C-01662,일반,2013-12-11,17:19:21,"29,800",0,2
국민카드,C-41136,일반,2013-12-11,17:29:15,"29,800",0,2
삼성카드,C-02892,일반,2013-12-11,17:49:25,"44,700",0,3
비씨카드,C-06487,체크,2013-12-11,18:19:28,"29,800",0,2
신한카드,C-26505,체크,2013-12-11,18:46:14,"44,700",0,3
비씨카드,C-05572,체크,2013-12-11,19:01:17,"29,800",0,2
비씨카드,C-28302,체크,2013-12-11,19:23:24,"74,500",0,5
비씨카드,C-40994,체크,2013-12-11,19:52:36,"29,800",0,2
외환카드,C-19284,체크,2013-12-11,19:54:47,"29,800",0,2
신한카드,C-08667,일반,2013-12-11,19:59:53,"35,700",0,3
신한카드,C-17828,체크,2013-12-11,20:04:35,"14,900",0,1
국민카드,C-16063,체크,2013-12-11,20:07:12,"59,600",0,4
비씨카드,C-21300,일반,2013-12-11,20:07:39,"29,800",0,2
신한카드,C-12214,일반,2013-12-11,20:25:44,"59,600",0,4
국민카드,C-16063,체크,2013-12-11,20:30:51,"29,800",0,2
삼성카드,C-22958,일반,2013-12-11,20:31:42,"35,700",0,3
국민카드,C-36456,체크,2013-12-11,20:33:53,"29,800",0,2
신한카드,C-07972,체크,2013-12-11,20:35:55,"29,800",0,2
신한카드,C-26716,체크,2013-12-11,20:39:29,"29,800",0,2
롯데카드,C-18579,일반,2013-12-11,20:49:51,"53,600",0,4
비씨카드,C-40755,체크,2013-12-11,20:50:30,"29,800",0,2
신한카드,C-34452,체크,2013-12-11,21:01:50,"29,800",0,2
신한카드,C-17018,체크,2013-12-11,21:02:06,"14,900",0,1
비씨카드,C-37599,체크,2013-12-11,21:15:47,"19,800",0,2
신한카드,C-01304,일반,2013-12-11,21:17:21,"74,500",0,5
국민카드,C-41796,체크,2013-12-11,21:25:38,"74,500",0,5
농협카드,C-34145,일반,2013-12-11,21:27:05,"29,800",0,2
신한카드,C-33168,체크,2013-12-12,12:51:09,"35,700",0,3
현대카드,C-07058,일반,2013-12-12,13:00:01,"23,800",0,2
신한카드,C-09490,일반,2013-12-12,13:01:23,"35,700",0,3
비씨카드,C-25426,일반,2013-12-12,13:01:58,"83,300",0,6
국민카드,C-33248,일반,2013-12-12,13:07:35,"35,700",0,3
비씨카드,C-05575,체크,2013-12-12,13:15:47,"51,600",0,4
국민카드,C-16138,체크,2013-12-12,13:22:17,"23,800",0,2
비씨카드,C-05716,체크,2013-12-12,13:24:11,"23,800",0,2
비씨카드,C-35788,일반,2013-12-12,13:32:04,"11,900",0,1
롯데카드,C-12732,일반,2013-12-12,13:32:13,"11,900",0,1
롯데카드,C-31356,일반,2013-12-12,13:32:22,"11,900",0,1
농협카드,C-40320,체크,2013-12-12,13:36:35,"11,900",0,1
농협카드,C-36330,체크,2013-12-12,13:42:57,"35,700",0,3
비씨카드,C-27660,체크,2013-12-12,13:43:17,"47,600",0,4
비씨카드,C-03968,일반,2013-12-12,13:49:13,"23,800",0,2
비씨카드,C-22168,체크,2013-12-12,13:50:25,"23,800",0,2
비씨카드,C-25761,체크,2013-12-12,13:51:24,"35,700",0,3
국민카드,C-41418,일반,2013-12-12,14:05:40,"23,800",0,2
신한카드,C-09668,일반,2013-12-12,14:16:39,"119,000",0,8
비씨카드,C-21174,일반,2013-12-12,14:22:46,"35,700",0,3
국민카드,C-15846,체크,2013-12-12,14:29:27,"23,800",0,2
신한카드,C-00430,일반,2013-12-12,14:55:19,"47,600",0,4
신한카드,C-00371,일반,2013-12-12,14:59:48,"47,600",0,4
농협카드,C-27608,체크,2013-12-12,15:02:40,"11,900",0,1
외환카드,C-19183,체크,2013-12-12,15:03:04,"11,900",0,1
신한카드,C-16869,체크,2013-12-12,15:09:29,"9,900",0,1
비씨카드,C-30800,일반,2013-12-12,15:31:41,"35,700",0,3
국민카드,C-16210,체크,2013-12-12,15:33:15,"23,800",0,2
비씨카드,C-19447,일반,2013-12-12,16:09:05,"23,800",0,2
삼성카드,C-33795,일반,2013-12-12,16:28:03,"23,800",0,2
외환카드,C-20970,체크,2013-12-12,16:52:44,"29,800",0,2
농협카드,C-24134,체크,2013-12-12,17:40:46,"29,800",0,2
비씨카드,C-25808,체크,2013-12-12,18:07:17,"27,800",0,2
비씨카드,C-29791,체크,2013-12-12,19:01:21,"29,800",0,2
외환카드,C-03953,일반,2013-12-12,19:06:26,"48,700",0,4
신한카드,C-23556,일반,2013-12-12,19:13:49,"14,900",0,1
국민카드,C-11549,일반,2013-12-12,19:16:48,"14,900",0,1
농협카드,C-27176,체크,2013-12-12,19:17:07,"29,800",0,2
신한카드,C-17384,체크,2013-12-12,19:17:23,"14,900",0,1
삼성카드,C-32599,일반,2013-12-12,19:20:19,"29,800",0,2
국민카드,C-16095,체크,2013-12-12,19:24:45,"29,800",0,2
비씨카드,C-05789,체크,2013-12-12,19:29:45,"44,700",0,3
외환카드,C-10583,일반,2013-12-12,19:34:31,"29,800",0,2
비씨카드,C-21643,일반,2013-12-12,19:58:48,"29,800",0,2
외환카드,C-19025,체크,2013-12-12,20:06:31,"29,800",0,2
비씨카드,C-25481,일반,2013-12-12,20:07:15,"29,800",0,2
신한카드,C-17596,체크,2013-12-12,20:11:35,"59,600",0,4
삼성카드,C-32613,일반,2013-12-12,20:12:36,"82,500",0,6
신한카드,C-00065,일반,2013-12-12,20:15:36,"29,800",0,2
국민카드,C-18877,일반,2013-12-12,20:40:49,"14,900",0,1
비씨카드,C-29335,체크,2013-12-12,20:41:02,"14,900",0,1
신한카드,C-27067,체크,2013-12-12,20:43:10,"67,000",0,5
비씨카드,C-05063,일반,2013-12-12,20:43:21,"100,000",0,7
신한카드,C-17677,체크,2013-12-12,20:45:09,"14,900",0,1
신한카드,C-09206,일반,2013-12-12,20:45:22,"14,900",0,1
외환카드,C-19699,일반,2013-12-12,20:46:45,"29,800",0,2
농협카드,C-33890,일반,2013-12-12,20:48:38,"59,600",0,4
신한카드,C-00485,일반,2013-12-12,20:53:09,"27,800",0,2
현대카드,C-42600,일반,2013-12-12,20:54:07,"29,800",0,2
신한카드,C-16872,체크,2013-12-12,21:00:54,"29,800",0,2
신한카드,C-08008,체크,2013-12-12,21:01:14,"29,800",0,2
국민카드,C-41845,일반,2013-12-12,21:04:37,"44,700",0,3
국민카드,C-15832,체크,2013-12-12,21:10:27,"29,800",0,2
비씨카드,C-21275,일반,2013-12-12,21:25:33,"23,800",0,2
농협카드,C-39123,체크,2013-12-12,21:29:54,"14,900",0,1
삼성카드,C-32532,일반,2013-12-13,12:52:33,"23,800",0,2
삼성카드,C-32495,일반,2013-12-13,12:56:49,"23,800",0,2
신한카드,C-26583,체크,2013-12-13,12:58:06,"35,700",0,3
신한카드,C-00745,일반,2013-12-13,12:58:53,"23,800",0,2
삼성카드,C-25725,일반,2013-12-13,13:05:47,"23,800",0,2
비씨카드,C-05912,체크,2013-12-13,13:12:54,"11,900",0,1
롯데카드,C-14415,일반,2013-12-13,13:14:45,"23,800",0,2
비씨카드,C-35906,일반,2013-12-13,13:14:58,"11,900",0,1
신한카드,C-17088,체크,2013-12-13,13:18:49,"23,800",0,2
롯데카드,C-18711,일반,2013-12-13,13:22:53,"29,700",0,2
신한카드,C-02452,일반,2013-12-13,13:31:14,"11,900",0,1
삼성카드,C-24754,일반,2013-12-13,13:33:32,"23,800",0,2
국민카드,C-36479,체크,2013-12-13,13:41:56,"23,800",0,2
롯데카드,C-12830,일반,2013-12-13,13:42:56,"11,900",0,1
롯데카드,C-12940,일반,2013-12-13,13:48:26,"23,800",0,2
국민카드,C-15902,체크,2013-12-13,13:53:31,"11,900",0,1
롯데카드,C-12962,일반,2013-12-13,13:53:47,"11,900",0,1
비씨카드,C-04146,일반,2013-12-13,13:55:29,"47,600",0,4
국민카드,C-16153,체크,2013-12-13,14:02:52,"35,700",0,3
국민카드,C-36518,체크,2013-12-13,14:03:34,"11,900",0,1
비씨카드,C-30805,일반,2013-12-13,14:07:42,"35,700",0,3
삼성카드,C-02811,일반,2013-12-13,14:08:03,"35,700",0,3
신한카드,C-16686,체크,2013-12-13,14:19:54,"23,800",0,2
신한카드,C-16601,체크,2013-12-13,14:22:15,"23,800",0,2
신한카드,C-16696,체크,2013-12-13,14:27:41,"11,900",0,1
농협카드,C-24420,체크,2013-12-13,14:31:21,"23,800",0,2
외환카드,C-21060,체크,2013-12-13,14:33:08,"11,900",0,1
비씨카드,C-31976,일반,2013-12-13,14:36:13,"23,800",0,2
국민카드,C-42399,일반,2013-12-13,14:37:00,"11,900",0,1
현대카드,C-42797,일반,2013-12-13,14:39:45,"35,700",0,3
국민카드,C-41561,일반,2013-12-13,14:47:34,"23,800",0,2
현대카드,C-42761,일반,2013-12-13,14:54:36,"35,700",0,3
